84.04, 18.8901667541607, 0
96.4, 15.1499174915245, 0
116.48, 26.3622760777593, 0
115.04, 21.9462616406531, 0
120.04, 34.4563259794192, 0
105.36, 20.2185657255899, 0
119.32, 26.6649132756887, 0
139.64, 31.4628415754204, 0
131.96, 25.4707361495501, 0
80, 26.7835770575926, 0
97.96, 20.0508952418589, 0
108.28, 26.0837420628253, 0
166.84, 29.1570643241051, 0
128.84, 24.3994754041967, 0
82.52, 21.2115440267794, 0
93.32, 21.5883672379363, 0
97.96, 16.4790290976137, 0
148.6, 26.8029849084015, 0
130.32, 25.5260180991866, 0
119.96, 47.4379426198059, 0
78.24, 17.4545810605697, 0
122.28, 28.8270983624783, 0
112.92, 18.1591189213574, 0
113.32, 28.2923593925993, 0
117.92, 30.2508446163078, 0
109.96, 33.8590962667346, 0
77.4, 33.4209515124869, 0
46.04, 10.8202772607729, 0
69.28, 16.8559069764875, 0
62.08, 9.89513011536483, 0
75.8, 17.4401834852733, 0
89.88, 27.9432567894295, 0
47.92, 9.5117611408193, 0
81.2, 23.035624584543, 0
86.32, 20.7011497265249, 0
64.28, 12.1145202133638, 0
122.2, 44.9782169499859, 0
77.76, 12.7664560470007, 0
89.4, 21.69239498073, 0
86.68, 25.2217683757503, 0
44.88, 10.2501512183967, 0
147.2, 47.1448830733517, 0
111.36, 34.7504014365302, 0
89.12, 36.7274502245936, 0
125.8, 29.583779339361, 0
80.36, 38.2307520198073, 0
128.8, 40.1417488408266, 0
119.12, 30.1997615884629, 0
149.72, 31.6246992080557, 0
127.52, 13.8625250225202, 0
26.72, 33.021835200364, 0
15.88, 26.3231001213763, 0
9.04, 17.9943991286178, 0
4.32, 11.3691512436065, 0
20.76, 28.3947600799866, 0
137.24, 19.3251752902787, 0
158.76, 30.4765877355061, 0
136.28, 15.4570889885515, 0
140.2, 22.1485891198514, 0
106.8, 27.0850512275683, 0
137.8, 20.7190733383518, 0
141.44, 21.3674144434932, 0
132.72, 13.6777775972561, 0
131.92, 18.3279458750838, 0
107.92, 30.6319049358671, 0
167.16, 33.648393720949, 0
177.16, 28.0138251583035, 0
176.6, 28.5068412841549, 0
160.12, 26.7437020623548, 0
113.16, 32.3415274840259, 0
106.6, 29.2438027622948, 0
128.68, 35.7756565278682, 0
102.24, 37.7224389455401, 0
119.12, 38.1620963784748, 0
116.8, 28.5418990258182, 0
79.68, 17.9548767748487, 0
75.72, 26.300600753595, 0
71.96, 12.8700582749263, 0
65.12, 11.7620406392768, 0
64, 9.41063228481487, 0
83.24, 13.955013436038, 0
73.08, 19.0492414547141, 0
75.92, 22.2241670260102, 0
81.88, 27.4711776231016, 0
75.76, 21.4798137794535, 0
67, 18.284419597023, 0
71.44, 10.609731382085, 0
76.08, 19.1225939663007, 0
104.76, 31.9001943567747, 0
112.2, 25.6093732840146, 0
82.52, 29.9774848844929, 0
98.08, 22.1755180322806, 0
110.08, 26.4210824910714, 0
96.16, 30.4666112326264, 0
77.52, 20.1952865788035, 0
81.32, 23.6164688300347, 0
94.52, 20.002239874574, 0
73.92, 22.3283138637919, 0
75.6, 22.6238811878068, 0
76.48, 19.3827139482581, 0
92.12, 20.4065087655875, 0
90.64, 8.87639566490814, 0
90.24, 9.29636488096288, 0
71.44, 13.5619467629098, 0
76.28, 20.2000396039216, 0
133.4, 40.6625134491217, 0
154.4, 10.6169675519896, 0
118.24, 34.9013237571299, 0
88.68, 13.2324449743802, 0
107.8, 41.4931319618079, 0
132.44, 23.4948164495916, 0
146.28, 22.587642639284, 0
108.68, 36.844234284349, 0
101.44, 30.2854156319506, 0
94.2, 42.2487869648349, 0
121.28, 51.1699286690924, 0
113.68, 16.9392325682128, 0
121.24, 35.2094078337026, 0
102.96, 39.2759264690217, 0
64.2, 11.1247471881387, 0
96.12, 36.4892532124186, 0
103.88, 33.6883600075753, 0
76.12, 21.2552487635407, 0
70.84, 15.5426638643445, 0
61.56, 10.6661333199993, 0
143.52, 43.7173832702736, 0
107.6, 30.607188698082, 0
88.96, 21.8347979152544, 0
83.8, 25.5358571424575, 0
123.84, 31.3045428013252, 0
175.64, 48.6324007221523, 0
225.56, 9.5543916603832, 0
177.8, 45.3281369570822, 0
141.36, 42.4178075812506, 0
116.04, 43.7113074615711, 0
150.16, 37.8720794253498, 0
170.88, 44.5064669458271, 0
156.6, 37.4742578312099, 0
163.56, 41.7565132643998, 0
87.36, 57.9481699452192, 0
126.04, 14.7958913215798, 0
201.16, 28.2725025422229, 0
165.24, 43.4661063358567, 0
167.84, 34.5133945012657, 0
134.2, 40.4227658628155, 0
141.2, 24.8145118831703, 0
196.16, 24.5758906247566, 0
137.72, 47.4320735367957, 0
171.48, 47.5975797704043, 0
104.92, 29.8983879164078, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
2.08, 8.08910378224931, 0
3.84, 7.94319834827256, 0
65.96, 60.6448546869394, 0
