111.68, 15.9467112596924, 0
95.32, 11.4637515674407, 0
71.4, 8.33306666239986, 0
73.56, 8.84117639231341, 0
89.12, 23.9571617684566, 0
82.92, 13.2873473650688, 0
66.64, 11.7537398303689, 0
81.8, 22.1918904106883, 0
64.8, 7.75112895003044, 0
122.08, 19.730017739475, 0
98.16, 9.3709337848477, 0
76.32, 12.8116197258582, 0
59.96, 15.0319127192783, 0
65.32, 8.74400365965157, 0
131.6, 20.0259831219344, 0
102.88, 11.7790322183106, 0
80.92, 14.3997777760631, 0
72.36, 21.1997735836966, 0
64.4, 10.9617516848358, 0
99.08, 36.6954166075274, 0
113.96, 15.3791547231959, 0
68.6, 12.6364551991451, 0
65.64, 13.3891896692817, 0
73.84, 14.2398876400062, 0
83.52, 15.8344434698539, 0
102.52, 20.7347437891091, 0
122.36, 25.641965603284, 0
145.6, 6.96850055607374, 0
127.88, 10.8048877828509, 0
131.44, 3.858289776572, 0
121.04, 15.8958610965245, 0
115.6, 18.8743211798464, 0
144.08, 8.25551936585458, 0
122.6, 16.7427596291651, 0
119.44, 13.6560023432921, 0
129.84, 10.5515117400304, 0
101.72, 30.380941394236, 0
127.24, 10.6818724950263, 0
117.92, 22.8664295420164, 0
120.04, 23.8570408894314, 0
144.8, 5.72712842531054, 0
80.4, 28.6970381746967, 0
109.52, 25.4119971666927, 0
120.04, 22.9233156415035, 0
88.76, 23.3122800257718, 0
119.36, 25.494909295779, 0
87.48, 25.7093290460875, 0
88.56, 14.7379238700707, 0
66.04, 14.9358093185472, 0
79.44, 6.01385067988888, 0
219.96, 36.6327503744941, 0
232.6, 26.8536775879953, 0
240.68, 19.6869906283312, 0
246.64, 15.1231742699739, 0
215.44, 47.2000677965615, 0
80.84, 15.4160435910126, 0
69.8, 22.7191549138607, 0
82.6, 14.0370937162933, 0
84.6, 22.9172424170099, 0
101.4, 22.2117086240568, 0
78.64, 15.5919979476653, 0
75.4, 12.6964561984831, 0
79.04, 10.7274600908137, 0
78.56, 14.0202139783956, 0
99.64, 22.8103134568554, 0
66.88, 24.130180272845, 0
59.96, 18.2789058753526, 0
57.6, 21.559220765139, 0
67.04, 17.9253563423437, 0
98.12, 24.5932023128343, 0
110.6, 22.6362541070735, 0
90.32, 23.8591198496508, 0
103.72, 26.3644002397172, 0
95.56, 26.55873490963, 0
93.2, 19.2893753138872, 0
125.4, 12.3935467078637, 0
129.56, 16.4829123640211, 0
131.04, 10.9671509518197, 0
137.8, 9.13016976841066, 0
139.52, 6.93466653848619, 0
124.32, 8.56373750181543, 0
132.04, 12.663269719942, 0
125.8, 14.9157634735873, 0
127.64, 18.5793003097533, 0
128.96, 13.0183869968595, 0
134.16, 13.159574461205, 0
131.36, 7.76082469844539, 0
123.2, 14.8835479641112, 0
109.28, 23.8353015504315, 0
105.16, 20.293210687321, 0
123.88, 23.8232155680126, 0
115.52, 16.2212699872729, 0
107.8, 19.1582880237249, 0
115.96, 19.9689358755042, 0
123.6, 14.3080396980159, 0
128.8, 19.2249837451167, 0
118.36, 14.6284107134029, 0
127.08, 12.6171946168711, 0
123.6, 18.629009635512, 0
123.88, 13.7384715307053, 0
93.52, 16.7669198125356, 0
102, 13.1757352736005, 0
110.48, 13.7116592723127, 0
126.24, 11.193855457348, 0
128.64, 13.3951633062087, 0
59.72, 9.0665098025646, 0
59.84, 3.91591624016653, 0
68.8, 11.327841806805, 0
108.64, 12.473588096454, 0
105.08, 29.4956539171452, 0
73.92, 15.44, 0
65.4, 15.8971695593901, 0
70.68, 14.0248921564481, 0
104, 19.4339908407923, 0
109.72, 28.6363684848481, 0
95.76, 37.505498263588, 0
101.96, 12.5235138838906, 0
93.8, 20.2622802270623, 0
109.08, 28.311015523997, 0
137.96, 7.6810415960337, 0
118.52, 26.6820089198696, 0
109.8, 25.160286166894, 0
127.44, 16.1197518591323, 0
134.56, 10.068088199852, 0
142, 5.90592922409336, 0
77.28, 30.7746909001537, 0
103.2, 20.3843076899855, 0
116.6, 14.1647449677006, 0
119.52, 18.8385137418003, 0
86.16, 19.0003789435895, 0
50.68, 24.8945295195551, 0
28.44, 5.60057139941988, 0
52.68, 25.6495146152905, 0
84.56, 26.0124277990348, 0
109.36, 50.0814376790443, 0
75.6, 24.4948974278318, 0
60.6, 29.4591242232352, 0
67.04, 24.3893091333067, 0
72.68, 34.2901968498287, 0
161.6, 54.5483271970828, 0
91.32, 10.5630298683664, 0
41.12, 14.8062689425797, 0
79.2, 43.9563419770117, 0
56.92, 16.8331102295446, 0
82.64, 24.5957394684527, 0
79.8, 15.3310143173894, 0
49.24, 16.6066974441037, 0
94.56, 55.633141201985, 0
52.28, 26.0392319395177, 0
100.16, 24.8606999096968, 0
255, 0, 0
255, 0, 0
255, 0, 0
255, 0, 0
254.92, 0.391918358845309, 0
254.88, 0.587877538267963, 0
250.36, 10.8032587676127, 0
247.28, 12.317532220376, 0
176.12, 58.2630723529063, 0
165.24, 60.5476869913294, 0
182.96, 70.5597505664525, 0
147.8, 80.3955222633699, 0
138.12, 83.7693595534788, 0
79.32, 43.5566022549969, 0
64.52, 24.1828368890004, 0
42.76, 8.10076539593636, 0
42.04, 25.4046924799337, 0
79.8, 32.927799805028, 0
88.84, 24.5270136787991, 0
77.84, 9.40076592624239, 0
67.76, 19.316894160294, 0
58.76, 20.8773178353926, 0
92.76, 11.6697215048175, 0
91.24, 18.4981728827471, 0
98, 24.9591666527551, 0
126.64, 46.5934587683722, 0
106.28, 17.5625055160134, 0
93.96, 17.7932121889219, 0
96.88, 10.4127614012806, 0
87.44, 13.3748420551422, 0
237.84, 28.0651812750248, 0
107.56, 52.2640067350371, 0
106.6, 10.6018866245589, 0
112.24, 11.3781545076519, 0
101.68, 11.2843963064047, 0
245.76, 11.5837127036197, 0
213.04, 54.9235687114375, 0
98.72, 23.3435558559531, 0
106.04, 10.1369817993326, 0
105.12, 12.7603134757732, 0
249.68, 13.6226869596273, 0
249.52, 4.32777078875488, 0
167.6, 73.5157126062177, 0
99.92, 14.7103229060412, 0
97.76, 11.5456658534707, 0
250.64, 5.36566864426047, 0
252.52, 2.4838679514016, 0
233.88, 29.3166437369628, 0
65.36, 12.5375595711446, 0
100.24, 15.7029423994358, 0
117.8, 14.6751490622753, 0
130.52, 10.729846224434, 0
131.72, 4.54770271675711, 0
